name,latitude,longitude,organization,date_type,date,time_start,time_end,speed,density,volume,capacity,v/c
CCTV25 แจ้งวัฒนะ,13.7238599,100.5175447,exat,working,10/9/2022,10:00:00,11:00:00,33,41,1889,2700,0.70
CCTV25 แจ้งวัฒนะ,13.7238599,100.5175447,exat,holiday,10/9/2022,11:00:00,12:00:00,34,61,2733,2700,1.01
CCTV25 แจ้งวัฒนะ,13.7238599,100.5175447,exat,working,10/9/2022,12:00:00,13:00:00,32,43,1851,2700,0.69
CCTV25 แจ้งวัฒนะ,13.7238599,100.5175447,exat,working,10/9/2022,13:00:00,14:00:00,36,45,1887,2700,0.70
CCTV25 แจ้งวัฒนะ,13.7238599,100.5175447,exat,working,10/9/2022,14:00:00,15:00:00,32,41,1960,2700,0.73
CCTV25 แจ้งวัฒนะ,13.7238599,100.5175447,exat,working,10/9/2022,15:00:00,16:00:00,33,43,1934,2700,0.72
CCTV25 แจ้งวัฒนะ,13.7238599,100.5175447,exat,holiday,10/9/2022,16:00:00,17:00:00,32,59,4009,2700,1.48
CCTV25 แจ้งวัฒนะ,13.7238599,100.5175447,exat,holiday,10/9/2022,17:00:00,18:00:00,36,55,3281,2700,1.22
CCTV25 แจ้งวัฒนะ,13.7238599,100.5175447,exat,holiday,10/9/2022,18:00:00,19:00:00,58,31,2391,2700,0.89
CCTV25 แจ้งวัฒนะ,13.7238599,100.5175447,exat,working,11/9/2022,5:00:00,6:00:00,29,39,133,2700,0.05
CCTV25 แจ้งวัฒนะ,13.7238599,100.5175447,exat,holiday,11/9/2022,6:00:00,7:00:00,21,121,434,2700,0.16
CCTV25 แจ้งวัฒนะ,13.7238599,100.5175447,exat,holiday,11/9/2022,7:00:00,8:00:00,21,122,349,2700,0.13
CCTV25 แจ้งวัฒนะ,13.7238599,100.5175447,exat,holiday,11/9/2022,8:00:00,9:00:00,23,28,1218,2700,0.45
CCTV25 แจ้งวัฒนะ,13.7238599,100.5175447,exat,working,11/9/2022,9:00:00,10:00:00,20,121,1163,2700,0.43
CCTV25 แจ้งวัฒนะ,13.7238599,100.5175447,exat,working,11/9/2022,10:00:00,11:00:00,20,121,1146,2700,0.42
CCTV25 แจ้งวัฒนะ,13.7238599,100.5175447,exat,holiday,11/9/2022,11:00:00,12:00:00,21,121,1647,2700,0.61
CCTV25 แจ้งวัฒนะ,13.7238599,100.5175447,exat,working,11/9/2022,12:00:00,13:00:00,19,122,1102,2700,0.41
CCTV25 แจ้งวัฒนะ,13.7238599,100.5175447,exat,working,11/9/2022,13:00:00,14:00:00,22,27,1114,2700,0.41
CCTV25 แจ้งวัฒนะ,13.7238599,100.5175447,exat,working,11/9/2022,14:00:00,15:00:00,19,121,1186,2700,0.44
CCTV25 แจ้งวัฒนะ,13.7238599,100.5175447,exat,working,11/9/2022,15:00:00,16:00:00,20,121,1158,2700,0.43
CCTV25 แจ้งวัฒนะ,13.7238599,100.5175447,exat,holiday,11/9/2022,16:00:00,17:00:00,20,121,2415,2700,0.89
CCTV25 แจ้งวัฒนะ,13.7238599,100.5175447,exat,holiday,11/9/2022,17:00:00,18:00:00,22,33,1951,2700,0.72
CCTV25 แจ้งวัฒนะ,13.7238599,100.5175447,exat,holiday,11/9/2022,18:00:00,19:00:00,35,19,1407,2700,0.52
CCTV26 โรงกรองน้ำ,13.7649883,100.5270622,exat,working,5/9/2022,5:00:00,6:00:00,47,13,604,2700,0.22
CCTV26 โรงกรองน้ำ,13.7649883,100.5270622,exat,working,5/9/2022,6:00:00,7:00:00,33,40,1802,2700,0.67
CCTV26 โรงกรองน้ำ,13.7649883,100.5270622,exat,working,5/9/2022,7:00:00,8:00:00,29,73,3092,2700,1.15
CCTV26 โรงกรองน้ำ,13.7649883,100.5270622,exat,working,5/9/2022,8:00:00,9:00:00,31,87,2553,2700,0.95
CCTV26 โรงกรองน้ำ,13.7649883,100.5270622,exat,working,5/9/2022,9:00:00,10:00:00,29,82,2489,2700,0.92
CCTV26 โรงกรองน้ำ,13.7649883,100.5270622,exat,working,5/9/2022,10:00:00,11:00:00,26,80,2384,2700,0.88
CCTV26 โรงกรองน้ำ,13.7649883,100.5270622,exat,working,5/9/2022,11:00:00,12:00:00,21,122,6572,2700,2.43
CCTV26 โรงกรองน้ำ,13.7649883,100.5270622,exat,working,5/9/2022,12:00:00,13:00:00,26,83,2439,2700,0.90
CCTV26 โรงกรองน้ำ,13.7649883,100.5270622,exat,working,5/9/2022,13:00:00,14:00:00,27,87,2528,2700,0.94
CCTV26 โรงกรองน้ำ,13.7649883,100.5270622,exat,working,5/9/2022,14:00:00,15:00:00,29,85,2532,2700,0.94
CCTV26 โรงกรองน้ำ,13.7649883,100.5270622,exat,working,5/9/2022,15:00:00,16:00:00,29,87,2552,2700,0.95
CCTV26 โรงกรองน้ำ,13.7649883,100.5270622,exat,working,5/9/2022,16:00:00,17:00:00,27,88,4195,2700,1.55
CCTV26 โรงกรองน้ำ,13.7649883,100.5270622,exat,working,5/9/2022,17:00:00,18:00:00,20,121,5247,2700,1.94
CCTV26 โรงกรองน้ำ,13.7649883,100.5270622,exat,working,5/9/2022,18:00:00,19:00:00,27,87,2892,2700,1.07
CCTV26 โรงกรองน้ำ,13.7649883,100.5270622,exat,working,6/9/2022,5:00:00,6:00:00,46,13,636,2700,0.24
CCTV26 โรงกรองน้ำ,13.7649883,100.5270622,exat,working,6/9/2022,6:00:00,7:00:00,33,40,1835,2700,0.68
CCTV26 โรงกรองน้ำ,13.7649883,100.5270622,exat,working,6/9/2022,7:00:00,8:00:00,29,73,3105,2700,1.15
CCTV26 โรงกรองน้ำ,13.7649883,100.5270622,exat,working,6/9/2022,8:00:00,9:00:00,31,87,2554,2700,0.95
CCTV26 โรงกรองน้ำ,13.7649883,100.5270622,exat,working,6/9/2022,9:00:00,10:00:00,29,83,2435,2700,0.90
CCTV26 โรงกรองน้ำ,13.7649883,100.5270622,exat,working,6/9/2022,10:00:00,11:00:00,27,82,2404,2700,0.89
CCTV26 โรงกรองน้ำ,13.7649883,100.5270622,exat,working,6/9/2022,11:00:00,12:00:00,27,118,4386,2700,1.62
CCTV26 โรงกรองน้ำ,13.7649883,100.5270622,exat,working,6/9/2022,12:00:00,13:00:00,28,83,2428,2700,0.90
CCTV26 โรงกรองน้ำ,13.7649883,100.5270622,exat,working,6/9/2022,13:00:00,14:00:00,28,86,2508,2700,0.93
CCTV26 โรงกรองน้ำ,13.7649883,100.5270622,exat,working,6/9/2022,14:00:00,15:00:00,29,83,2495,2700,0.92
CCTV26 โรงกรองน้ำ,13.7649883,100.5270622,exat,working,6/9/2022,15:00:00,16:00:00,29,86,2515,2700,0.93
CCTV26 โรงกรองน้ำ,13.7649883,100.5270622,exat,working,6/9/2022,16:00:00,17:00:00,28,79,4378,2700,1.62
CCTV26 โรงกรองน้ำ,13.7649883,100.5270622,exat,working,6/9/2022,17:00:00,18:00:00,26,104,4674,2700,1.73
CCTV26 โรงกรองน้ำ,13.7649883,100.5270622,exat,working,6/9/2022,18:00:00,19:00:00,47,66,2470,2700,0.91
CCTV26 โรงกรองน้ำ,13.7649883,100.5270622,exat,working,7/9/2022,5:00:00,6:00:00,47,14,631,2700,0.23
CCTV26 โรงกรองน้ำ,13.7649883,100.5270622,exat,working,7/9/2022,6:00:00,7:00:00,33,40,1819,2700,0.67
CCTV26 โรงกรองน้ำ,13.7649883,100.5270622,exat,working,7/9/2022,7:00:00,8:00:00,29,73,3094,2700,1.15
CCTV26 โรงกรองน้ำ,13.7649883,100.5270622,exat,working,7/9/2022,8:00:00,9:00:00,31,87,2573,2700,0.95
CCTV26 โรงกรองน้ำ,13.7649883,100.5270622,exat,working,7/9/2022,9:00:00,10:00:00,29,84,2421,2700,0.90
CCTV26 โรงกรองน้ำ,13.7649883,100.5270622,exat,working,7/9/2022,10:00:00,11:00:00,27,84,2417,2700,0.90
CCTV26 โรงกรองน้ำ,13.7649883,100.5270622,exat,working,7/9/2022,11:00:00,12:00:00,32,63,2190,2700,0.81
CCTV26 โรงกรองน้ำ,13.7649883,100.5270622,exat,working,7/9/2022,12:00:00,13:00:00,30,84,2420,2700,0.90
CCTV26 โรงกรองน้ำ,13.7649883,100.5270622,exat,working,7/9/2022,13:00:00,14:00:00,30,86,2443,2700,0.90
CCTV26 โรงกรองน้ำ,13.7649883,100.5270622,exat,working,7/9/2022,14:00:00,15:00:00,29,82,2435,2700,0.90
CCTV26 โรงกรองน้ำ,13.7649883,100.5270622,exat,working,7/9/2022,15:00:00,16:00:00,29,84,2455,2700,0.91
CCTV26 โรงกรองน้ำ,13.7649883,100.5270622,exat,working,7/9/2022,16:00:00,17:00:00,29,71,4551,2700,1.69
CCTV26 โรงกรองน้ำ,13.7649883,100.5270622,exat,working,7/9/2022,17:00:00,18:00:00,31,68,4018,2700,1.49
CCTV26 โรงกรองน้ำ,13.7649883,100.5270622,exat,working,7/9/2022,18:00:00,19:00:00,67,44,2018,2700,0.75
CCTV26 โรงกรองน้ำ,13.7649883,100.5270622,exat,working,8/9/2022,5:00:00,6:00:00,52,19,1056,2700,0.39
CCTV26 โรงกรองน้ำ,13.7649883,100.5270622,exat,working,8/9/2022,6:00:00,7:00:00,37,56,3467,2700,1.28
CCTV26 โรงกรองน้ำ,13.7649883,100.5270622,exat,working,8/9/2022,7:00:00,8:00:00,32,63,3366,2700,1.25
CCTV26 โรงกรองน้ำ,13.7649883,100.5270622,exat,working,8/9/2022,8:00:00,9:00:00,33,81,3388,2700,1.25
CCTV26 โรงกรองน้ำ,13.7649883,100.5270622,exat,working,8/9/2022,9:00:00,10:00:00,31,79,3256,2700,1.21
CCTV26 โรงกรองน้ำ,13.7649883,100.5270622,exat,working,8/9/2022,10:00:00,11:00:00,29,78,3242,2700,1.20
CCTV26 โรงกรองน้ำ,13.7649883,100.5270622,exat,working,8/9/2022,11:00:00,12:00:00,40,68,3358,2700,1.24
CCTV26 โรงกรองน้ำ,13.7649883,100.5270622,exat,working,8/9/2022,12:00:00,13:00:00,30,78,3317,2700,1.23
CCTV26 โรงกรองน้ำ,13.7649883,100.5270622,exat,working,8/9/2022,13:00:00,14:00:00,30,80,3280,2700,1.21
CCTV26 โรงกรองน้ำ,13.7649883,100.5270622,exat,working,8/9/2022,14:00:00,15:00:00,31,77,3273,2700,1.21
CCTV26 โรงกรองน้ำ,13.7649883,100.5270622,exat,working,8/9/2022,15:00:00,16:00:00,30,79,3321,2700,1.23
CCTV26 โรงกรองน้ำ,13.7649883,100.5270622,exat,working,8/9/2022,16:00:00,17:00:00,34,62,4024,2700,1.49
CCTV26 โรงกรองน้ำ,13.7649883,100.5270622,exat,working,8/9/2022,17:00:00,18:00:00,29,64,3922,2700,1.45
CCTV26 โรงกรองน้ำ,13.7649883,100.5270622,exat,working,8/9/2022,18:00:00,19:00:00,53,36,1828,2700,0.68
CCTV26 โรงกรองน้ำ,13.7649883,100.5270622,exat,working,9/9/2022,5:00:00,6:00:00,56,24,1624,2700,0.60
CCTV26 โรงกรองน้ำ,13.7649883,100.5270622,exat,working,9/9/2022,6:00:00,7:00:00,40,71,5115,2700,1.89
CCTV26 โรงกรองน้ำ,13.7649883,100.5270622,exat,working,9/9/2022,7:00:00,8:00:00,35,52,3641,2700,1.35
CCTV26 โรงกรองน้ำ,13.7649883,100.5270622,exat,working,9/9/2022,8:00:00,9:00:00,34,75,4198,2700,1.55
CCTV26 โรงกรองน้ำ,13.7649883,100.5270622,exat,working,9/9/2022,9:00:00,10:00:00,32,74,4098,2700,1.52
CCTV26 โรงกรองน้ำ,13.7649883,100.5270622,exat,working,9/9/2022,10:00:00,11:00:00,30,72,4066,2700,1.51
CCTV26 โรงกรองน้ำ,13.7649883,100.5270622,exat,working,9/9/2022,11:00:00,12:00:00,47,73,4555,2700,1.69
CCTV26 โรงกรองน้ำ,13.7649883,100.5270622,exat,working,9/9/2022,12:00:00,13:00:00,30,72,4167,2700,1.54
CCTV26 โรงกรองน้ำ,13.7649883,100.5270622,exat,working,9/9/2022,13:00:00,14:00:00,29,74,4180,2700,1.55
CCTV26 โรงกรองน้ำ,13.7649883,100.5270622,exat,working,9/9/2022,14:00:00,15:00:00,33,72,4176,2700,1.55
CCTV26 โรงกรองน้ำ,13.7649883,100.5270622,exat,working,9/9/2022,15:00:00,16:00:00,32,73,4187,2700,1.55
CCTV26 โรงกรองน้ำ,13.7649883,100.5270622,exat,working,9/9/2022,16:00:00,17:00:00,39,53,3454,2700,1.28
CCTV26 โรงกรองน้ำ,13.7649883,100.5270622,exat,working,9/9/2022,17:00:00,18:00:00,27,61,3826,2700,1.42
CCTV26 โรงกรองน้ำ,13.7649883,100.5270622,exat,working,9/9/2022,18:00:00,19:00:00,39,27,1654,2700,0.61
CCTV26 โรงกรองน้ำ,13.7649883,100.5270622,exat,working,10/9/2022,5:00:00,6:00:00,62,5,167,2700,0.06
CCTV26 โรงกรองน้ำ,13.7649883,100.5270622,exat,holiday,10/9/2022,6:00:00,7:00:00,44,16,547,2700,0.20
CCTV26 โรงกรองน้ำ,13.7649883,100.5270622,exat,holiday,10/9/2022,7:00:00,8:00:00,44,20,912,2700,0.34
CCTV26 โรงกรองน้ำ,13.7649883,100.5270622,exat,holiday,10/9/2022,8:00:00,9:00:00,45,33,1644,2700,0.61
CCTV26 โรงกรองน้ำ,13.7649883,100.5270622,exat,working,10/9/2022,9:00:00,10:00:00,40,29,1470,2700,0.54
CCTV26 โรงกรองน้ำ,13.7649883,100.5270622,exat,working,10/9/2022,10:00:00,11:00:00,43,31,1502,2700,0.56
CCTV26 โรงกรองน้ำ,13.7649883,100.5270622,exat,holiday,10/9/2022,11:00:00,12:00:00,32,64,4196,2700,1.55
CCTV26 โรงกรองน้ำ,13.7649883,100.5270622,exat,working,10/9/2022,12:00:00,13:00:00,40,28,1544,2700,0.57
CCTV26 โรงกรองน้ำ,13.7649883,100.5270622,exat,working,10/9/2022,13:00:00,14:00:00,42,29,1565,2700,0.58
CCTV26 โรงกรองน้ำ,13.7649883,100.5270622,exat,working,10/9/2022,14:00:00,15:00:00,42,31,1629,2700,0.60
CCTV26 โรงกรองน้ำ,13.7649883,100.5270622,exat,working,10/9/2022,15:00:00,16:00:00,43,29,1592,2700,0.59
CCTV26 โรงกรองน้ำ,13.7649883,100.5270622,exat,holiday,10/9/2022,16:00:00,17:00:00,33,43,3105,2700,1.15
CCTV26 โรงกรองน้ำ,13.7649883,100.5270622,exat,holiday,10/9/2022,17:00:00,18:00:00,24,72,3279,2700,1.21
CCTV26 โรงกรองน้ำ,13.7649883,100.5270622,exat,working,10/9/2022,18:00:00,19:00:00,39,27,1624,2700,0.60
CCTV26 โรงกรองน้ำ,13.7649883,100.5270622,exat,working,11/9/2022,5:00:00,6:00:00,38,3,107,2700,0.04
CCTV26 โรงกรองน้ำ,13.7649883,100.5270622,exat,holiday,11/9/2022,6:00:00,7:00:00,27,10,317,2700,0.12
CCTV26 โรงกรองน้ำ,13.7649883,100.5270622,exat,holiday,11/9/2022,7:00:00,8:00:00,27,12,555,2700,0.21
CCTV26 โรงกรองน้ำ,13.7649883,100.5270622,exat,holiday,11/9/2022,8:00:00,9:00:00,27,20,990,2700,0.37
CCTV26 โรงกรองน้ำ,13.7649883,100.5270622,exat,working,11/9/2022,9:00:00,10:00:00,24,18,881,2700,0.33
CCTV26 โรงกรองน้ำ,13.7649883,100.5270622,exat,working,11/9/2022,10:00:00,11:00:00,26,19,914,2700,0.34
CCTV26 โรงกรองน้ำ,13.7649883,100.5270622,exat,holiday,11/9/2022,11:00:00,12:00:00,19,121,2533,2700,0.94
CCTV26 โรงกรองน้ำ,13.7649883,100.5270622,exat,working,11/9/2022,12:00:00,13:00:00,24,17,927,2700,0.34
CCTV26 โรงกรองน้ำ,13.7649883,100.5270622,exat,working,11/9/2022,13:00:00,14:00:00,25,17,955,2700,0.35
CCTV26 โรงกรองน้ำ,13.7649883,100.5270622,exat,working,11/9/2022,14:00:00,15:00:00,25,19,993,2700,0.37
CCTV26 โรงกรองน้ำ,13.7649883,100.5270622,exat,working,11/9/2022,15:00:00,16:00:00,26,18,964,2700,0.36
CCTV26 โรงกรองน้ำ,13.7649883,100.5270622,exat,holiday,11/9/2022,16:00:00,17:00:00,20,121,1855,2700,0.69
CCTV26 โรงกรองน้ำ,13.7649883,100.5270622,exat,holiday,11/9/2022,17:00:00,18:00:00,15,121,1942,2700,0.72
CCTV26 โรงกรองน้ำ,13.7649883,100.5270622,exat,working,11/9/2022,18:00:00,19:00:00,24,16,984,2700,0.36
CCTV34 ทางลงสีลม(เลิศสิน) ,13.7379294,100.5192347,exat,working,5/9/2022,5:00:00,6:00:00,110,24,1228,2700,0.45
CCTV34 ทางลงสีลม(เลิศสิน) ,13.7379294,100.5192347,exat,working,5/9/2022,6:00:00,7:00:00,77,73,3653,2700,1.35
CCTV34 ทางลงสีลม(เลิศสิน) ,13.7379294,100.5192347,exat,working,5/9/2022,7:00:00,8:00:00,70,57,4210,2700,1.56
CCTV34 ทางลงสีลม(เลิศสิน) ,13.7379294,100.5192347,exat,working,5/9/2022,8:00:00,9:00:00,65,112,5466,2700,2.02
CCTV34 ทางลงสีลม(เลิศสิน) ,13.7379294,100.5192347,exat,working,5/9/2022,9:00:00,10:00:00,63,107,5505,2700,2.04
CCTV34 ทางลงสีลม(เลิศสิน) ,13.7379294,100.5192347,exat,working,5/9/2022,10:00:00,11:00:00,64,110,5484,2700,2.03
CCTV34 ทางลงสีลม(เลิศสิน) ,13.7379294,100.5192347,exat,working,5/9/2022,11:00:00,12:00:00,64,46,2361,2700,0.87
CCTV34 ทางลงสีลม(เลิศสิน) ,13.7379294,100.5192347,exat,working,5/9/2022,12:00:00,13:00:00,62,110,5391,2700,2.00
CCTV34 ทางลงสีลม(เลิศสิน) ,13.7379294,100.5192347,exat,working,5/9/2022,13:00:00,14:00:00,60,107,5469,2700,2.03
CCTV34 ทางลงสีลม(เลิศสิน) ,13.7379294,100.5192347,exat,working,5/9/2022,14:00:00,15:00:00,62,112,5484,2700,2.03
CCTV34 ทางลงสีลม(เลิศสิน) ,13.7379294,100.5192347,exat,working,5/9/2022,15:00:00,16:00:00,62,107,5437,2700,2.01
CCTV34 ทางลงสีลม(เลิศสิน) ,13.7379294,100.5192347,exat,working,5/9/2022,16:00:00,17:00:00,64,57,894,2700,0.33
CCTV34 ทางลงสีลม(เลิศสิน) ,13.7379294,100.5192347,exat,working,5/9/2022,17:00:00,18:00:00,66,90,3720,2700,1.38
CCTV34 ทางลงสีลม(เลิศสิน) ,13.7379294,100.5192347,exat,working,5/9/2022,18:00:00,19:00:00,59,119,4549,2700,1.68
CCTV34 ทางลงสีลม(เลิศสิน) ,13.7379294,100.5192347,exat,working,6/9/2022,5:00:00,6:00:00,111,22,1198,2700,0.44
CCTV34 ทางลงสีลม(เลิศสิน) ,13.7379294,100.5192347,exat,working,6/9/2022,6:00:00,7:00:00,77,73,3628,2700,1.34
CCTV34 ทางลงสีลม(เลิศสิน) ,13.7379294,100.5192347,exat,working,6/9/2022,7:00:00,8:00:00,70,57,4192,2700,1.55
CCTV34 ทางลงสีลม(เลิศสิน) ,13.7379294,100.5192347,exat,working,6/9/2022,8:00:00,9:00:00,65,113,5502,2700,2.04
CCTV34 ทางลงสีลม(เลิศสิน) ,13.7379294,100.5192347,exat,working,6/9/2022,9:00:00,10:00:00,64,107,5382,2700,1.99
CCTV34 ทางลงสีลม(เลิศสิน) ,13.7379294,100.5192347,exat,working,6/9/2022,10:00:00,11:00:00,64,110,5432,2700,2.01
CCTV34 ทางลงสีลม(เลิศสิน) ,13.7379294,100.5192347,exat,working,6/9/2022,11:00:00,12:00:00,67,50,2001,2700,0.74
CCTV34 ทางลงสีลม(เลิศสิน) ,13.7379294,100.5192347,exat,working,6/9/2022,12:00:00,13:00:00,63,108,5382,2700,1.99
